,stockName,2021-09-30,2021-10-08,isRed
1167,克明食品,5269500.0,5772933.0,False
1168,京威股份,8867757.0,9080666.0,False
1169,普邦股份,10656794.0,14395446.0,False
1170,长鹰信质,5407437.0,3530200.0,False
1171,首航高科,336793791.0,215530490.0,True
1172,德联集团,7033135.0,8190308.0,False
1173,鞍重股份,18425989.0,14080475.0,True
1174,ST奥马,16401263.0,11736974.0,True
1175,康达新材,2854100.0,1920800.0,False
1176,国盛金控,9322653.0,8060523.0,False
1177,龙泉股份,3218325.0,3617700.0,False
1178,东江环保,5216134.0,8945126.0,False
1179,西部证券,41414014.0,36306690.0,False
1180,兴业科技,2201459.0,3761100.0,False
1181,东诚药业,9146821.0,7557875.0,False
1182,顺威股份,15618980.0,8109700.0,True
1183,浙江美大,5488863.0,5570140.0,True
1184,珠江钢琴,2477133.0,2353698.0,False
1185,福建金森,3655178.0,4547419.0,False
1186,长生退,11688308.0,15774340.0,False
1187,奋达科技,7137100.0,17697129.0,False
1188,龙洲股份,8007302.0,12390450.0,False
1189,宏大爆破,5507315.0,5188448.0,True
1190,*ST猛狮,5487250.0,5724414.0,False
1191,华东重机,10145629.0,11915400.0,True
1192,亿利达,1048796.0,2710988.0,False
1193,乔治白,9444000.0,7709500.0,True
1194,金河生物,2109177.0,5274097.0,False
1195,远大智能,3205260.0,4641026.0,False
1196,美亚光电,3293025.0,3856694.0,False
1197,冀凯股份,3690290.0,5540982.0,False
1198,ST远程,4462500.0,4800085.0,False
1199,双成药业,6581706.0,5178486.0,False
1200,顾地科技,7215980.0,9639800.0,False
1201,煌上煌,5748302.0,7885935.0,False
1202,百洋股份,1976182.0,9340370.0,False
1203,红旗连锁,5055110.0,10373800.0,False
1204,博实股份,1529471.0,2472848.0,False
1205,美盛文化,10874400.0,12972667.0,False
1206,ST浩源,4533300.0,10286114.0,True
1207,奥瑞金,101693780.0,177072728.0,False
1208,海欣食品,3728160.0,18985218.0,False
1209,浙江世宝,1711104.0,1952560.0,False
1210,新宝股份,8985364.0,6843461.0,False
1211,良信股份,6890319.0,6044210.0,False
1212,众信旅游,5311900.0,20473400.0,False
1213,光洋股份,995929.0,1313000.0,False
1214,天赐材料,22066877.0,26564398.0,True
1215,欧浦退,40848436.0,41656879.0,False
1216,思美传媒,3098690.0,6330880.0,False
1217,东易日盛,1396683.0,1029140.0,True
1218,牧原股份,92280755.0,83282463.0,False
1219,登云股份,445855.0,433950.0,False
1220,金贵银业,15661120.0,11282129.0,False
1221,岭南股份,19921781.0,11005258.0,False
1222,友邦吊顶,2688335.0,1001140.0,False
1223,*ST麦趣,1337240.0,1267020.0,False
1224,金一文化,7399300.0,10155703.0,False
1225,金轮股份,691400.0,889601.0,False
1226,金莱特,4102760.0,2871776.0,False
1227,海洋王,2285690.0,1639200.0,True
1228,跃岭股份,923100.0,1155387.0,False
1229,龙大肉食,6165992.0,9414031.0,False
1230,一心堂,6109873.0,6478430.0,True
1231,特一药业,4883412.0,5577900.0,False
1232,好利科技,1091800.0,980269.0,True
1233,电光科技,4797980.0,4110980.0,False
1234,萃华珠宝,2768290.0,4189160.0,False
1235,燕塘乳业,2446492.0,4037120.0,False
1236,雄韬股份,10257636.0,7068445.0,False
1237,利民股份,1304836.0,1104157.0,False
1238,王子新材,623660.0,379539.0,True
1239,国信证券,15602891.0,16238301.0,False
1240,葵花药业,1699586.0,2275700.0,False
1241,中矿资源,14617101.0,11922236.0,True
1242,万达电影,25214456.0,32807746.0,False
1243,爱迪尔,4011153.0,6421100.0,False
1244,光华科技,4993610.0,7464171.0,False
1245,三圣股份,5406126.0,5334600.0,True
1246,富煌钢构,5681600.0,8395200.0,False
1247,木林森,11331316.0,11935120.0,False
1248,仙坛股份,10562544.0,19309143.0,False
1249,埃斯顿,15725392.0,14127688.0,False
1250,世龙实业,10272666.0,10067700.0,False
1251,国光股份,1135542.0,997992.0,False
1252,龙津药业,1700406.0,2195300.0,False
1253,易尚展示,1530900.0,1537700.0,False
1254,昇兴股份,3070100.0,3436585.0,False
1255,永东股份,8163600.0,6782000.0,True
1256,奥赛康,630566.0,759280.0,False
1257,永兴材料,8875144.0,8837826.0,True
1258,南兴股份,1403814.0,999750.0,False
1259,浙农股份,1286400.0,3039244.0,False
1260,天际股份,20610232.0,36401986.0,True
1261,凤形股份,1362500.0,1258300.0,False
1262,浙江建投,1330532.0,1567076.0,False
1263,金发拉比,9536307.0,20105185.0,False
1264,汇洁股份,2924020.0,10432907.0,False
1265,蓝黛科技,6725300.0,12167500.0,False
1266,*ST索菱,926202.0,658600.0,True
1267,先锋电子,1020300.0,1928300.0,False
1268,国恩股份,1268386.0,1038100.0,False
1269,普路通,2219064.0,3763172.0,False
1270,*ST科迪,7861880.0,14584200.0,False
1271,真视通,629195.0,977940.0,False
1272,众兴菌业,19425167.0,15732655.0,False
1273,康弘药业,4613042.0,16542763.0,False
1274,快意电梯,13722117.0,12283540.0,False
1275,文科园林,4723740.0,7053394.0,False
1276,ST柏龙,12367020.0,6815250.0,False
1277,久远银海,3660340.0,3301442.0,False
1278,中晟高科,522206.0,2466978.0,False
1279,中坚科技,2564336.0,2443636.0,False
1280,三夫户外,2433768.0,3361800.0,False
1281,奇信股份,1447500.0,3916600.0,False
1282,可立克,5391283.0,3343248.0,True
1283,凯龙股份,4561274.0,3346800.0,True
1284,万里石,15841672.0,17684380.0,False
1285,银宝山新,17995200.0,15179600.0,False
1286,华源控股,1776467.0,2167300.0,False
1287,鹭燕医药,1653696.0,2183489.0,False
1288,建艺集团,1628071.0,1684440.0,True
1289,瑞尔特,811813.0,2000876.0,False
1290,坚朗五金,2975542.0,1765823.0,True
1291,通宇通讯,898622.0,1211163.0,False
1292,罗欣药业,1092291.0,1254100.0,True
1293,永和智控,2372300.0,3371785.0,False
1294,世嘉科技,1142676.0,1592161.0,False
1295,第一创业,77962730.0,49366873.0,False
1296,帝欧家居,2151140.0,2401100.0,False
1297,环球印务,1338180.0,1225651.0,False
1298,天顺股份,660460.0,1263760.0,False
1299,微光股份,774526.0,1563937.0,False
1300,洪汇新材,667400.0,501000.0,False
1301,吉宏股份,3086786.0,5680432.0,False
1302,丰元股份,2827300.0,3554800.0,True
1303,华锋股份,5078860.0,3874103.0,True
1304,江阴银行,10729240.0,10000188.0,False
1305,恒久科技,2086830.0,2461464.0,False
1306,红墙股份,1598050.0,1479030.0,False
1307,山东赫达,5156919.0,2455987.0,False
1308,郑中设计,532919.0,548669.0,False
1309,恩捷股份,7561837.0,9763589.0,True
1310,路畅科技,524070.0,503300.0,False
1311,崇达技术,1840214.0,1645585.0,False
1312,和科达,1275400.0,1409547.0,False
1313,黄山胶囊,5037632.0,5497885.0,False
1314,富森美,2672361.0,3281502.0,False
1315,东方中科,1166620.0,693180.0,True
1316,桂发祥,1577920.0,2608659.0,False
1317,凯莱英,1613536.0,2812341.0,True
1318,中装建设,3810922.0,5441100.0,False
1319,凯中精密,1506384.0,1261773.0,False
1320,和胜股份,2344072.0,2910421.0,False
1321,纳尔股份,2687794.0,2543440.0,True
1322,易明医药,959600.0,1619000.0,False
1323,高争民爆,1109350.0,1039650.0,False
1324,贝肯能源,13555290.0,21329086.0,False
1325,星网宇达,1531200.0,923334.0,True
1326,名雕股份,1376118.0,1838900.0,False
1327,裕同科技,2585214.0,880288.0,True
1328,比音勒芬,2382716.0,2749441.0,False
1329,弘亚数控,5201295.0,5625981.0,True
1330,同为股份,1980600.0,2389400.0,False
1331,新宏泽,611200.0,575201.0,False
1332,英维克,6514070.0,5138365.0,True
1333,道恩股份,1115662.0,1156400.0,False
1334,张家港行,28045748.0,19124052.0,False
1335,华统股份,15992059.0,14733353.0,False
1336,视源股份,2958870.0,1606778.0,False
1337,翔鹭钨业,4508901.0,3595708.0,False
1338,泰嘉股份,2344250.0,1544300.0,False
1339,同兴达,2834678.0,3265800.0,True
1340,英联股份,1073580.0,1058310.0,False
1341,盐津铺子,1148541.0,1909818.0,False
1342,高斯贝尔,554194.0,813500.0,False
1343,威星智能,682650.0,901600.0,False
1344,科达利,5041333.0,3946437.0,True
1345,麦格米特,2901649.0,2537200.0,False
1346,道道全,3301222.0,6681194.0,False
1347,皮阿诺,1439250.0,1438900.0,True
1348,捷荣技术,883200.0,1047000.0,False
1349,美芝股份,1024160.0,682780.0,True
1350,三晖电气,1276000.0,1541953.0,True
1351,力盛赛车,6082600.0,2669400.0,False
1352,洁美科技,2881023.0,2531035.0,False
1353,星帅尔,1773970.0,1519984.0,True
1354,瀛通通讯,481629.0,628680.0,False
1355,实丰文化,2603650.0,3260203.0,False
1356,今飞凯达,4346100.0,4333425.0,False
1357,盘龙药业,381900.0,887813.0,False
1358,钧达股份,10448625.0,6831184.0,True
1359,传艺科技,923390.0,1021000.0,True
1360,周大生,11805614.0,7389999.0,False
1361,绿康生化,333990.0,416520.0,False
1362,金溢科技,1547937.0,2209957.0,False
1363,香山股份,1193054.0,947100.0,False
1364,伟隆股份,430671.0,457471.0,False
1365,ST天圣,996633.0,612800.0,False
1366,新天药业,1230840.0,1961863.0,False
1367,安奈儿,1703997.0,3359762.0,False
1368,三利谱,5021758.0,3815453.0,True
1369,智能自控,675273.0,920996.0,False
1370,元隆雅图,1920720.0,3106446.0,False
1371,长缆科技,3907940.0,2371720.0,True
1372,卫光生物,867922.0,676536.0,False
1373,美格智能,2184701.0,2605957.0,False
1374,金龙羽,4689511.0,4926600.0,True
1375,中设股份,805080.0,921610.0,False
1376,凌霄泵业,1235485.0,694360.0,True
1377,京泉华,2129300.0,1319850.0,False
1378,沃特股份,2476835.0,2561500.0,False
1379,绿茵生态,1167910.0,1025890.0,True
1380,惠威科技,402800.0,673440.0,False
1381,东方嘉盛,652500.0,1043476.0,False
1382,弘宇股份,506169.0,565817.0,False
1383,中宠股份,3820322.0,4212085.0,False
1384,科力尔,1232668.0,1429165.0,True
1385,华通热力,13464100.0,13836725.0,False
1386,川恒股份,17749624.0,15860018.0,True
1387,中大力德,1024810.0,839530.0,False
1388,意华股份,3069700.0,2044700.0,True
1389,赛隆药业,404164.0,740410.0,False
1390,英派斯,1964445.0,2747829.0,False
1391,哈三联,10547520.0,11232523.0,False
1392,大博医疗,1448146.0,1817437.0,False
1393,铭普光磁,2983364.0,4041350.0,False
1394,宇环数控,2781899.0,2200323.0,False
1395,金逸影视,4231184.0,3620410.0,False
1396,华阳集团,3351459.0,1410425.0,True
1397,华森制药,261800.0,494200.0,False
1398,德生科技,2171550.0,2201800.0,False
1399,集泰股份,799380.0,673100.0,True
1400,庄园牧场,4496839.0,7020407.0,False
1401,佛燃能源,6853341.0,8974188.0,False
1402,中新赛克,400588.0,504009.0,False
1403,奥士康,447744.0,708232.0,True
1404,中欣氟材,4274081.0,4253800.0,True
1405,深南电路,1298522.0,1109151.0,True
1406,金奥博,615740.0,688405.0,False
1407,蒙娜丽莎,2786919.0,1683484.0,False
1408,名臣健康,738856.0,892418.0,True
1409,德赛西威,4210006.0,2810087.0,False
1410,联诚精密,762338.0,703708.0,False
1411,伊戈尔,26363702.0,44925100.0,True
1412,润都股份,1131893.0,935680.0,True
1413,盈趣科技,1663627.0,1023581.0,True
1414,华西证券,14617480.0,10987463.0,False
1415,泰永长征,4999284.0,4823987.0,False
1416,华夏航空,3846004.0,18488754.0,True
1417,润建股份,1549447.0,1195510.0,True
1418,宏川智慧,5612499.0,17149185.0,False
1419,锋龙股份,2292638.0,3221889.0,False
1420,明德生物,710017.0,1305060.0,False
1421,新兴装备,1086300.0,958384.0,False
1422,天奥电子,2794480.0,4863055.0,True
1423,郑州银行,8551831.0,7971233.0,False
1424,兴瑞科技,526700.0,458660.0,False
1425,鹏鼎控股,4904189.0,3833453.0,False
1426,长城证券,41478334.0,36453075.0,True
1427,昂利康,291300.0,392400.0,False
1428,新疆交建,9946642.0,8220613.0,False
1429,新农股份,1459311.0,1172640.0,False
1430,宇晶股份,932400.0,1166148.0,False
1431,华林证券,5906638.0,4639588.0,False
1432,新乳业,4690016.0,5638637.0,False
1433,恒铭达,510324.0,478730.0,False
1434,青岛银行,11170664.0,10466162.0,True
1435,华阳国际,1145300.0,915907.0,False
1436,奥美医疗,1310250.0,2089450.0,False
1437,金时科技,480100.0,643000.0,False
1438,亚世光电,242800.0,224075.0,False
1439,日丰股份,5973576.0,5350800.0,False
1440,鸿合科技,788270.0,1314720.0,False
1441,西麦食品,1857140.0,4058160.0,False
1442,科瑞技术,4211901.0,2093483.0,True
1443,青农商行,14131792.0,14559924.0,False
1444,小熊电器,1299660.0,1421662.0,False
1445,青鸟消防,1408843.0,1501359.0,False
1446,瑞达期货,3894672.0,8057929.0,False
1447,五方光电,841476.0,795768.0,False
1448,豪尔赛,698000.0,625100.0,False
1449,祥鑫科技,543466.0,527373.0,False
1450,苏州银行,10964936.0,13146096.0,False
1451,广电计量,1913963.0,1409123.0,True
1452,新大正,525505.0,282583.0,True
1453,嘉美包装,4629200.0,12823100.0,False
1454,锐明技术,453059.0,1210125.0,False
1455,和远气体,560900.0,927000.0,False
1456,科安达,303100.0,341003.0,False
1457,侨银股份,1158299.0,1155349.0,False
1458,博杰股份,572841.0,311719.0,True
1459,瑞玛工业,404400.0,373560.0,False
1460,天箭科技,253075.0,330800.0,False
1461,安宁股份,1524749.0,2001992.0,True
1462,雷赛智能,3531971.0,2837277.0,True
1463,华盛昌,870200.0,1036900.0,True
1464,朝阳科技,164100.0,188500.0,False
1465,湘佳股份,2222407.0,2099297.0,False
1466,芯瑞达,422590.0,618613.0,False
1467,森麒麟,2841800.0,3229904.0,True
1468,北摩高科,1285085.0,2694744.0,True
1469,宇新股份,1116816.0,2947598.0,False
1470,京北方,584740.0,730637.0,False
1471,豪美新材,2017100.0,1638394.0,False
1472,中天精装,766400.0,868600.0,False
1473,盛视科技,480123.0,483645.0,False
1474,甘源食品,416414.0,866187.0,False
1475,宝明科技,299260.0,438299.0,False
1476,奥海科技,837860.0,1180012.0,False
1477,天地在线,509305.0,438400.0,False
1478,顺博合金,4893200.0,3109800.0,False
1479,瑞鹄模具,582598.0,571200.0,False
1480,优彩资源,749900.0,1173843.0,False
1481,天禾股份,2067135.0,2224580.0,False
1482,劲仔食品,1479310.0,1518500.0,False
1483,中岩大地,857657.0,518038.0,False
1484,壶化股份,424605.0,500998.0,False
1485,天元股份,2459599.0,1603797.0,False
1486,声迅股份,127798.0,307724.0,False
1487,竞业达,180293.0,315928.0,False
1488,百亚股份,796265.0,1399732.0,False
1489,直真科技,334420.0,364380.0,False
1490,开普检测,412273.0,380221.0,False
1491,中天火箭,1384200.0,1030200.0,False
1492,若羽臣,468400.0,315100.0,False
1493,海象新材,2532840.0,978123.0,True
1494,东鹏控股,1908995.0,2914595.0,False
1495,地铁设计,458027.0,364406.0,True
1496,日久光电,1884300.0,1635800.0,True
1497,欣贺股份,2226969.0,2671039.0,False
1498,大洋生物,224300.0,148600.0,False
1499,金富科技,474300.0,610937.0,False
1500,宸展光电,297104.0,330648.0,False
1501,立方制药,509800.0,583327.0,False
1502,兆威机电,692617.0,849456.0,True
1503,联泓新科,13720183.0,13304358.0,True
1504,彩虹集团,287341.0,355912.0,False
1505,思进智能,618740.0,738540.0,True
1506,中晶科技,701600.0,972500.0,False
1507,同兴环保,603251.0,570926.0,True
1508,振邦智能,403808.0,534015.0,False
1509,吉大正元,491300.0,652688.0,False
1510,祖名股份,508394.0,514009.0,False
1511,中瓷电子,464384.0,551540.0,False
1512,传智教育,3242454.0,1839108.0,False
1513,征和工业,219380.0,278786.0,False
1514,南网能源,76828602.0,56635804.0,True
1515,泰坦股份,676100.0,673315.0,False
1516,三和管桩,1358974.0,1327298.0,False
1517,鑫铂股份,2482725.0,1327235.0,True
1518,顺控发展,13850332.0,9264452.0,False
1519,楚天龙,4293322.0,2115585.0,False
1520,真爱美家,289848.0,314382.0,False
1521,中农联合,868271.0,588273.0,False
1522,华亚智能,1115692.0,1280061.0,False
1523,中国广核,340432722.0,261409861.0,True
1524,特锐德,8765100.0,12347929.0,True
1525,神州泰岳,121341544.0,115798648.0,True
1526,乐普医疗,17463528.0,20445749.0,False
1527,南风股份,25280290.0,16479500.0,True
1528,探路者,12929876.0,16049869.0,False
1529,莱美药业,15711253.0,14612000.0,True
1530,汉威科技,10291305.0,7353011.0,True
1531,天海防务,24412118.0,21118784.0,False
1532,安科生物,10613526.0,23767847.0,False
1533,豆神教育,19515930.0,35083469.0,False
1534,鼎汉技术,21460955.0,17915700.0,True
1535,华测检测,6475211.0,20220826.0,False
1536,新宁物流,6246956.0,15744007.0,False
1537,亿纬锂能,37690741.0,28387109.0,True
1538,爱尔眼科,28368978.0,30493940.0,True
1539,北陆药业,5487019.0,8210100.0,False
1540,网宿科技,20796978.0,23018134.0,False
1541,中元股份,42112194.0,32887604.0,True
1542,硅宝科技,14684513.0,8067500.0,True
1543,银江股份,5878282.0,6868357.0,False
1544,大禹节水,9908312.0,17229009.0,False
1545,吉峰科技,5010701.0,7215500.0,False
1546,*ST宝德,5108400.0,2584800.0,True
1547,机器人,9360845.0,8126456.0,True
1548,华星创业,4743810.0,7250817.0,False
1549,红日药业,18562042.0,18948615.0,False
1550,华谊兄弟,18332356.0,17528562.0,True
1551,金亚退,10610149.0,14132651.0,True
1552,*ST天龙,1809812.0,1660000.0,False
1553,阳普医疗,1730420.0,1673668.0,False
1554,宝通科技,17345682.0,13602949.0,True
1555,金龙机电,28526072.0,16374200.0,False
1556,同花顺,7418384.0,6010358.0,False
1557,钢研高纳,5988952.0,6617224.0,True
1558,中科电气,30623868.0,25763643.0,True
1559,超图软件,9840243.0,8665025.0,False
1560,新宙邦,8895185.0,9218848.0,True
1561,*ST数知,23905565.0,18918920.0,False
1562,上海凯宝,3725446.0,4408820.0,False
1563,九洲集团,85527767.0,66334176.0,True
1564,回天新材,5348600.0,4082100.0,True
1565,朗科科技,2329993.0,2162334.0,False
1566,星辉娱乐,6070392.0,9765698.0,True
1567,*ST赛为,6065487.0,11425668.0,False
1568,华力创通,3654547.0,4134950.0,False
1569,台基股份,3576300.0,5491700.0,False
1570,天源迪科,19993657.0,93709848.0,False
1571,合康新能,27135560.0,27495162.0,False
1572,福瑞股份,9208907.0,6872492.0,False
1573,世纪鼎利,3355362.0,8993910.0,False
1574,ST三五,22166675.0,15727670.0,False
1575,中青宝,43962785.0,44216502.0,False
1576,欧比特,8081491.0,6833682.0,False
1577,鼎龙股份,9501277.0,7425957.0,False
1578,万邦达,27535356.0,20775105.0,True
1579,中创环保,1912907.0,1688088.0,False
1580,万顺新材,11116516.0,6506361.0,True
1581,蓝色光标,22903145.0,16828093.0,False
1582,东方财富,139295438.0,139742176.0,True
1583,旗天科技,13095180.0,19334431.0,False
1584,中能电气,23023941.0,16879600.0,True
1585,天龙集团,8646300.0,11113900.0,False
1586,*ST金刚,26183800.0,21439336.0,False
1587,海兰信,27463036.0,17181050.0,True
1588,三川智慧,15451168.0,14892033.0,True
1589,安诺其,12774958.0,21236959.0,False
1590,南都电源,24808130.0,14659009.0,True
1591,金利华电,724166.0,694600.0,False
1592,碧水源,47554018.0,66340637.0,True
1593,*ST嘉信,5244019.0,5824977.0,False
1594,三聚环保,22173153.0,16751893.0,False
1595,当升科技,15530929.0,9197796.0,True
1596,华平股份,5990960.0,7128717.0,False
1597,数字政通,7218600.0,19249057.0,False
1598,GQY视讯,4645794.0,5775572.0,False
1599,国民技术,25969266.0,17829178.0,True
1600,思创医惠,4646983.0,6517503.0,False
1601,数码视讯,57449691.0,47694881.0,True
1602,易成新能,32580282.0,24242383.0,True
1603,恒信东方,7667410.0,10315621.0,False
1604,奥克股份,26355798.0,22427653.0,True
1605,创世纪,156289692.0,102198093.0,False
1606,海默科技,74146202.0,75842638.0,False
1607,银之杰,5701772.0,4110979.0,False
1608,康芝药业,3380223.0,5102061.0,False
1609,荃银高科,9686077.0,15752433.0,False
1610,长信科技,29272127.0,32815005.0,False
1611,文化长城,6341252.0,6375800.0,True
1612,盛运退,49638553.0,28991850.0,False
1613,金通灵,60995897.0,48868494.0,True
1614,科新机电,8797609.0,6825164.0,True
1615,金刚玻璃,2497102.0,1225676.0,True
1616,国联水产,27329920.0,57389790.0,False
1617,华伍股份,9016699.0,4990300.0,True
1618,易联众,10524212.0,8506200.0,False
1619,智云股份,6090570.0,2911940.0,False
1620,高新兴,55819728.0,44315372.0,False
1621,精准信息,8610590.0,8980387.0,False
1622,双林股份,4077100.0,6098300.0,False
1623,振芯科技,10660913.0,11272883.0,True
1624,乾照光电,12404100.0,19179775.0,False
1625,达刚控股,4087741.0,1780910.0,True
1626,乐视退,94101501.0,121207441.0,False
1627,龙源技术,51982795.0,46377791.0,False
1628,西部牧业,20597714.0,21435424.0,False
1629,建新股份,18168741.0,14004800.0,False
1630,吉药控股,10280200.0,13005754.0,False
1631,新开源,5603533.0,9905298.0,True
1632,华仁药业,7189767.0,8567592.0,False
1633,向日葵,6878013.0,5909613.0,False
1634,万讯自控,6332500.0,3336800.0,False
1635,顺网科技,16041540.0,16844164.0,False
1636,中航电测,2782450.0,3947700.0,False
1637,长盈精密,17289697.0,13373701.0,False
1638,保力新,63632414.0,51493275.0,False
1639,嘉寓股份,11555000.0,11855500.0,False
1640,东方日升,19120649.0,18330865.0,True
1641,瑞普生物,6758261.0,5756799.0,False
1642,经纬辉开,7597380.0,4989859.0,True
1643,阳谷华泰,4867310.0,5256330.0,False
1644,智飞生物,5924035.0,18826121.0,True
1645,亚光科技,8409987.0,10111027.0,False
1646,汇川技术,17566273.0,19518894.0,False
1647,聆达股份,6497010.0,4002241.0,True
1648,锐奇股份,2147400.0,2589800.0,False
1649,银河磁体,3554402.0,2752900.0,True
1650,锦富技术,10166119.0,17273684.0,False
1651,泰胜风能,59212084.0,54652375.0,True
1652,新国都,3379303.0,3254523.0,False
1653,英唐智控,11369492.0,13449759.0,False
1654,青松股份,4965431.0,7542299.0,False
1655,华策影视,10449309.0,11821224.0,False
1656,大富科技,3125879.0,4154804.0,False
1657,宝利国际,14059303.0,15653700.0,False
1658,信维通信,8089000.0,11493764.0,False
1659,先河环保,16607047.0,25623408.0,False
1660,晨光生物,3316913.0,3102299.0,False
1661,晓程科技,31896286.0,27919005.0,False
1662,中环装备,28667887.0,21702850.0,True
1663,和顺电气,22828652.0,16998808.0,True
1664,沃森生物,34350551.0,42539091.0,False
1665,盈康生命,7776000.0,9342060.0,False
1666,宋城演艺,16809691.0,41609938.0,False
1667,中金环境,21466584.0,22817887.0,False
1668,汤臣倍健,14955179.0,44346209.0,True
1669,香雪制药,3879264.0,5403109.0,False
1670,天舟文化,28415346.0,37478984.0,False
1671,睿智医药,4763644.0,9662153.0,False
1672,世纪瑞尔,8331990.0,5852200.0,True
1673,昌红科技,4860150.0,3356540.0,True
1674,科融环境,51939446.0,34847640.0,True
1675,科泰电源,56876798.0,34742105.0,True
1676,瑞凌股份,1777319.0,1733151.0,False
1677,安居宝,6487370.0,5039208.0,False
1678,神雾退,30816902.0,20452732.0,True
1679,恒泰艾普,68468366.0,77768399.0,False
1680,振东制药,17553940.0,22218799.0,False
1681,新研股份,48082897.0,38893100.0,True
1682,秀强股份,6111660.0,5852080.0,True
1683,华中数控,6103200.0,4588600.0,True
1684,雷曼光电,9026049.0,20296829.0,False
1685,先锋新材,11568459.0,19190885.0,False
1686,通源石油,74724043.0,113085554.0,False
1687,天瑞仪器,5016716.0,5711000.0,False
1688,东方国信,9275949.0,10246208.0,False
1689,迪威迅,10219400.0,4724400.0,True
1690,万达信息,6131439.0,10584712.0,False
1691,天晟新材,2977300.0,7519200.0,False
1692,汉得信息,5724500.0,8595025.0,False
1693,东富龙,7977857.0,13509804.0,True
1694,中电环保,69039154.0,49281775.0,True
1695,福能东方,16903125.0,14652300.0,True
1696,元力股份,2430694.0,2565431.0,False
1697,朗源股份,9208103.0,20488606.0,False
1698,派生科技,3701164.0,4218028.0,False
1699,中海达,9335800.0,7871757.0,False
1700,*ST腾邦,7384143.0,8189732.0,False
1701,四方达,43351005.0,57692817.0,False
1702,华峰超纤,20052278.0,14493002.0,False
1703,佐力药业,17492681.0,18193100.0,False
1704,捷成股份,27716740.0,48372825.0,True
1705,东软载波,13843710.0,11975859.0,False
1706,力源信息,10883727.0,33778616.0,False
1707,通裕重工,93073728.0,125274916.0,True
1708,大华农,8635191.0,23516922.0,False
1709,永清环保,11501000.0,9919980.0,False
1710,美亚柏科,3467708.0,2908830.0,False
1711,神农科技,15777894.0,44741861.0,False
1712,维尔利,12380908.0,11484664.0,True
1713,潜能恒信,19508828.0,36899645.0,False
1714,科德教育,4131550.0,4165350.0,False
1715,佳士科技,5690200.0,4570490.0,True
1716,福安药业,8559189.0,8145027.0,False
1717,长荣股份,7356517.0,7363989.0,False
1718,长海股份,5790379.0,6899213.0,False
1719,节能铁汉,15390065.0,12260079.0,False
1720,纳川股份,13775566.0,12752500.0,False
1721,翰宇药业,4102520.0,5237900.0,False
1722,高盟新材,3140600.0,3330040.0,False
1723,海伦哲,31894837.0,27633547.0,True
1724,*ST聚龙,4933500.0,4503443.0,False
1725,聚光科技,7015891.0,7947862.0,True
1726,舒泰神,8531545.0,7031278.0,False
1727,天喻信息,3409453.0,3836617.0,False
1728,理邦仪器,1501287.0,4370334.0,False
1729,欣旺达,41160527.0,49995266.0,True
1730,青岛中程,16413884.0,14904200.0,True
1731,天泽信息,3262300.0,32703170.0,False
1732,森远股份,8579989.0,4908960.0,False
1733,亿通科技,2696040.0,3514554.0,False
1734,易华录,4835473.0,4116247.0,False
1735,佳讯飞鸿,4471300.0,8358000.0,False
1736,日科化学,6671352.0,6726200.0,False
1737,电科院,20822479.0,18154581.0,True
1738,千山退,24593100.0,106728927.0,False
1739,东方电热,72311322.0,57762640.0,True
1740,安利股份,3427392.0,4073762.0,False
1741,鸿利智汇,6073799.0,8303008.0,False
1742,金运激光,4646000.0,4916075.0,False
1743,银禧科技,32397279.0,17578900.0,True
1744,科大智能,12070263.0,13999036.0,False
1745,北京君正,4290328.0,4547425.0,True
1746,正海磁材,7779600.0,7302823.0,True
1747,金力泰,3705173.0,3229340.0,False
1748,上海钢联,2186044.0,2503539.0,True
1749,光韵达,6023664.0,5297080.0,False
1750,富瑞特装,25745474.0,24746465.0,False
1751,拓尔思,14491053.0,12355660.0,True
1752,永利股份,7071514.0,7751338.0,False
1753,银信科技,3226930.0,6074915.0,False
1754,洲明科技,5221664.0,7445970.0,False
1755,金城医药,4760680.0,3928700.0,True
1756,开尔新材,6770424.0,7693610.0,False
1757,方直科技,1062247.0,3476554.0,False
1758,上海新阳,3107916.0,2983023.0,True
1759,美晨生态,28244862.0,33345955.0,False
1760,冠昊生物,2499278.0,4004924.0,False
1761,东宝生物,14868566.0,44633470.0,False
1762,飞力达,7779472.0,10211223.0,False
1763,瑞丰光电,14005609.0,28333576.0,False
1764,佳云科技,6069400.0,8154000.0,False
1765,瑞丰高材,3049630.0,3349500.0,True
1766,迪安诊断,3216896.0,4776961.0,True
1767,天玑科技,2176415.0,4345500.0,False
1768,宝莱特,1258700.0,3022574.0,False
1769,融捷健康,13216482.0,13426900.0,False
1770,新开普,2818048.0,3991951.0,False
1771,依米康,6276325.0,4952300.0,False
1772,初灵信息,1520300.0,4438871.0,False
1773,光线传媒,23682197.0,24238393.0,True
1774,金信诺,11781749.0,9520380.0,True
1775,卫宁健康,17967334.0,12964269.0,True
1776,仟源医药,1606720.0,2205644.0,False
1777,常山药业,10584315.0,16443320.0,False
1778,*ST星星,61927654.0,38379916.0,False
1779,开山股份,5224833.0,5880585.0,False
1780,精锻科技,2764590.0,3661943.0,False
1781,新天科技,12014120.0,12302142.0,False
1782,新莱应材,2846435.0,2011510.0,True
1783,雅本化学,9534000.0,8962541.0,False
1784,巴安水务,37513341.0,63335313.0,True
